Wavelength,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12
1629.000000,0.240052,0.262310,0.110791,0.147107,0.162366,0.243069,0.101991,0.407083,0.383033,0.409158,0.257068,0.401061
1630.000000,0.238608,0.262049,0.108091,0.146094,0.163903,0.242324,0.101168,0.408173,0.385574,0.410873,0.256697,0.399848
1631.000000,0.241079,0.261588,0.107723,0.144998,0.165230,0.241925,0.101545,0.408229,0.382976,0.409810,0.255869,0.400143
1632.000000,0.241574,0.260228,0.107901,0.147916,0.162677,0.243578,0.101327,0.408598,0.382980,0.409002,0.257303,0.399739
1633.000000,0.239207,0.260209,0.108285,0.145957,0.166217,0.242508,0.099379,0.406799,0.382376,0.407796,0.256171,0.400897
1634.000000,0.240254,0.261027,0.106101,0.145800,0.162987,0.244385,0.100846,0.408243,0.383365,0.411560,0.254858,0.400380
1635.000000,0.239176,0.261529,0.108167,0.145386,0.163856,0.242448,0.103374,0.405294,0.383576,0.410101,0.256131,0.401050
1636.000000,0.239223,0.260857,0.107749,0.146883,0.162496,0.242171,0.102059,0.408404,0.382371,0.410076,0.256463,0.399744
1637.000000,0.240577,0.262020,0.108997,0.145091,0.163705,0.243250,0.101234,0.407024,0.384198,0.410948,0.255398,0.400428
1638.000000,0.239716,0.261047,0.108488,0.143986,0.163479,0.242276,0.101931,0.406989,0.383434,0.409271,0.256046,0.399604
1639.000000,0.241448,0.260295,0.107457,0.144769,0.162074,0.242919,0.099503,0.404900,0.383970,0.410319,0.256041,0.400709
1640.000000,0.239181,0.260917,0.108571,0.146693,0.166341,0.243846,0.101664,0.406495,0.382746,0.408409,0.256005,0.398855
1641.000000,0.240618,0.261358,0.108630,0.146118,0.162974,0.242928,0.102587,0.408187,0.383274,0.409547,0.257247,0.400607
1642.000000,0.239673,0.261396,0.107064,0.144953,0.162929,0.242884,0.101117,0.406354,0.382777,0.408103,0.254652,0.400146
1643.000000,0.240329,0.262889,0.107266,0.146504,0.164349,0.242922,0.099397,0.407445,0.384407,0.408154,0.257950,0.400577
1644.000000,0.239045,0.260284,0.105462,0.145804,0.165152,0.240980,0.100687,0.406718,0.383026,0.408682,0.255838,0.398717
1645.000000,0.239403,0.260823,0.106526,0.144716,0.164423,0.243022,0.102315,0.407700,0.382880,0.407245,0.256406,0.400999
1646.000000,0.239298,0.261268,0.106804,0.144744,0.162055,0.242749,0.101230,0.406784,0.382375,0.408771,0.255909,0.400023
1647.000000,0.238539,0.260766,0.107552,0.145169,0.163432,0.243442,0.099490,0.405617,0.382281,0.408060,0.254012,0.400517
1648.000000,0.240001,0.260237,0.106465,0.143938,0.161299,0.243116,0.103215,0.406563,0.382999,0.406316,0.254639,0.398411
1649.000000,0.239953,0.259139,0.106830,0.144707,0.164045,0.242272,0.099534,0.408066,0.383546,0.407778,0.255130,0.399020
1650.000000,0.239861,0.260129,0.106052,0.144945,0.161472,0.243471,0.100486,0.406923,0.382008,0.407824,0.256608,0.399857
1651.000000,0.240770,0.259519,0.107383,0.142884,0.162270,0.242112,0.099635,0.406270,0.382785,0.408957,0.254190,0.401609
1652.000000,0.240648,0.258821,0.107573,0.144318,0.163036,0.242619,0.099582,0.408604,0.382810,0.408325,0.254679,0.400748
1653.000000,0.238791,0.259708,0.107486,0.144142,0.163451,0.242030,0.100112,0.407471,0.382952,0.409424,0.255662,0.400340
1654.000000,0.239507,0.259414,0.107033,0.145412,0.162713,0.242773,0.101148,0.407093,0.380855,0.408434,0.255932,0.399277
1655.000000,0.238479,0.261004,0.105417,0.142479,0.164461,0.241907,0.101751,0.406559,0.381606,0.407298,0.255864,0.399088
1656.000000,0.239094,0.260982,0.106276,0.143883,0.163634,0.243904,0.100025,0.406938,0.381134,0.407733,0.254401,0.400466
1657.000000,0.238441,0.259439,0.106427,0.143725,0.163526,0.244248,0.099353,0.406937,0.382503,0.407383,0.253750,0.400886
1658.000000,0.240631,0.260045,0.106370,0.145110,0.161621,0.243081,0.100794,0.403959,0.381539,0.408159,0.255851,0.400392
1659.000000,0.239345,0.258411,0.106788,0.144050,0.164521,0.243725,0.100778,0.406506,0.381913,0.407672,0.256709,0.401892
1660.000000,0.238733,0.259740,0.108078,0.145835,0.161989,0.240623,0.100465,0.405919,0.381185,0.406925,0.254894,0.399501
1661.000000,0.240116,0.260600,0.107405,0.144647,0.164500,0.240720,0.100457,0.405550,0.381946,0.407504,0.254059,0.400365
1662.000000,0.236723,0.260993,0.105545,0.143521,0.164756,0.241801,0.100026,0.405825,0.381195,0.407898,0.254737,0.398497
1663.000000,0.236850,0.259424,0.107151,0.144118,0.163218,0.242145,0.100195,0.404435,0.383046,0.406373,0.255525,0.400407
1664.000000,0.239631,0.261158,0.107053,0.143471,0.163708,0.241888,0.099875,0.404157,0.382737,0.407639,0.254861,0.401672
1665.000000,0.238867,0.258561,0.105547,0.144633,0.159564,0.240428,0.101087,0.407180,0.382377,0.405685,0.256465,0.399169
1666.000000,0.239028,0.258800,0.107142,0.142390,0.162422,0.243206,0.102206,0.406367,0.381893,0.408312,0.255945,0.401063
1667.000000,0.237421,0.260729,0.106072,0.142848,0.163690,0.244195,0.100120,0.403463,0.380124,0.407675,0.255167,0.401673
1668.000000,0.238694,0.261663,0.104761,0.144077,0.163482,0.243308,0.099896,0.405272,0.381671,0.408719,0.252990,0.399554
1669.000000,0.240691,0.260458,0.106565,0.144796,0.161307,0.243099,0.100121,0.406700,0.381333,0.405915,0.254212,0.400724
1670.000000,0.239480,0.259898,0.106265,0.141318,0.162201,0.242228,0.099171,0.405511,0.382307,0.408105,0.254316,0.401852
1671.000000,0.238794,0.257718,0.105758,0.144845,0.159926,0.241147,0.100558,0.407007,0.382643,0.407848,0.254076,0.400518
1672.000000,0.238153,0.257865,0.105884,0.143280,0.162842,0.242052,0.100199,0.406782,0.382310,0.406670,0.254971,0.401092
1673.000000,0.238164,0.259992,0.105138,0.141485,0.160511,0.244075,0.099303,0.404346,0.383209,0.406414,0.254947,0.398549
1674.000000,0.236395,0.259480,0.106402,0.140317,0.163489,0.241608,0.100590,0.405529,0.381337,0.405643,0.253016,0.400939
1675.000000,0.238746,0.258707,0.105681,0.141738,0.163504,0.241495,0.099673,0.405193,0.381253,0.405319,0.255448,0.400879
1676.000000,0.239296,0.259854,0.105823,0.143196,0.161808,0.243048,0.098649,0.404220,0.382857,0.405849,0.254610,0.399056
1677.000000,0.236837,0.259879,0.105944,0.143098,0.162764,0.243106,0.099936,0.404122,0.381939,0.405279,0.254901,0.399440
1678.000000,0.237711,0.260684,0.104361,0.143745,0.161983,0.241076,0.099787,0.404737,0.381477,0.408063,0.255235,0.401031
1679.000000,0.237173,0.259851,0.104548,0.142508,0.162398,0.241653,0.100476,0.404867,0.383519,0.404896,0.253668,0.400147
1680.000000,0.237321,0.260918,0.103158,0.141895,0.160963,0.241405,0.100312,0.405754,0.382197,0.406476,0.255637,0.401585
1681.000000,0.238294,0.259672,0.105855,0.142535,0.162684,0.241967,0.099336,0.406478,0.381373,0.406690,0.254176,0.400808
1682.000000,0.236108,0.259523,0.103999,0.142925,0.160370,0.242993,0.098937,0.405907,0.380818,0.406537,0.255767,0.400579
1683.000000,0.238756,0.260676,0.105262,0.143064,0.160127,0.241076,0.099374,0.406103,0.382768,0.406547,0.253295,0.400377
1684.000000,0.238843,0.258606,0.105416,0.141985,0.161779,0.242960,0.099699,0.405043,0.381583,0.406969,0.255558,0.400866
1685.000000,0.237782,0.262371,0.105561,0.143615,0.161630,0.241962,0.099781,0.405867,0.381332,0.405494,0.253143,0.401402
1686.000000,0.235494,0.259903,0.103664,0.142030,0.162051,0.244177,0.099560,0.405068,0.381911,0.405943,0.256520,0.401159
1687.000000,0.236916,0.259878,0.104710,0.141717,0.161063,0.242158,0.099128,0.404725,0.382038,0.405474,0.252940,0.400228
1688.000000,0.239080,0.259991,0.106349,0.141978,0.163529,0.241731,0.100175,0.407012,0.381627,0.406979,0.254865,0.401917
1689.000000,0.235001,0.261311,0.106294,0.143527,0.161731,0.242390,0.098462,0.402729,0.381876,0.407682,0.253358,0.401362
1690.000000,0.237360,0.260193,0.105463,0.142249,0.161726,0.241464,0.101572,0.403128,0.381354,0.404290,0.254343,0.401116
1691.000000,0.236451,0.257760,0.104706,0.141614,0.161609,0.239991,0.099810,0.405324,0.381363,0.403351,0.253491,0.400848
1692.000000,0.238356,0.260732,0.103252,0.143159,0.162329,0.241530,0.097873,0.404612,0.379977,0.405846,0.252338,0.401282
1693.000000,0.236792,0.258949,0.104860,0.144297,0.161811,0.241497,0.099137,0.403372,0.382414,0.406237,0.250526,0.398976
1694.000000,0.237782,0.259356,0.103863,0.142283,0.161582,0.240142,0.099674,0.403683,0.379260,0.407010,0.255718,0.401074
1695.000000,0.237850,0.257927,0.104457,0.143223,0.161775,0.241642,0.098500,0.403739,0.380687,0.405672,0.253166,0.402497
1696.000000,0.239023,0.259688,0.103134,0.142937,0.159109,0.239626,0.097299,0.405476,0.378919,0.406207,0.250026,0.401100
1697.000000,0.236880,0.258463,0.103459,0.141204,0.159035,0.241321,0.097698,0.405713,0.380029,0.406343,0.253143,0.400987
1698.000000,0.237350,0.259165,0.103655,0.141742,0.160629,0.241887,0.099220,0.406053,0.379421,0.406014,0.253394,0.400330
1699.000000,0.235375,0.258728,0.103591,0.140334,0.160384,0.241713,0.096861,0.402732,0.379987,0.405291,0.251847,0.401440
1700.000000,0.237930,0.260882,0.103687,0.141309,0.161032,0.241175,0.097102,0.402857,0.380044,0.402983,0.251704,0.400772
1701.000000,0.235852,0.260881,0.102455,0.140781,0.160336,0.241468,0.099020,0.402687,0.378589,0.404106,0.252236,0.402295
1702.000000,0.235919,0.258884,0.101527,0.140893,0.160755,0.240734,0.098190,0.405304,0.379352,0.404258,0.253295,0.400140
1703.000000,0.236318,0.258837,0.104324,0.140430,0.158777,0.241492,0.097642,0.404320,0.380603,0.403694,0.252020,0.400568
1704.000000,0.234631,0.258331,0.105010,0.140772,0.159854,0.241499,0.097766,0.403864,0.377717,0.403586,0.253204,0.400434
1705.000000,0.236269,0.259739,0.102782,0.141466,0.158358,0.240497,0.096708,0.403889,0.377986,0.405014,0.252684,0.402883
1706.000000,0.236847,0.258229,0.100818,0.140683,0.159913,0.241619,0.098578,0.403472,0.379503,0.402506,0.251127,0.400870
1707.000000,0.236004,0.258057,0.101168,0.138802,0.157466,0.241563,0.097198,0.402271,0.378512,0.403870,0.249579,0.400521
1708.000000,0.233945,0.259373,0.102242,0.139778,0.159502,0.241082,0.097376,0.403761,0.378369,0.403187,0.250708,0.398987
1709.000000,0.235225,0.257768,0.102856,0.138857,0.157485,0.243613,0.098161,0.402911,0.379013,0.401805,0.251237,0.400171
1710.000000,0.235897,0.258176,0.100077,0.140466,0.158362,0.240990,0.097455,0.401739,0.376960,0.401370,0.250535,0.401614
1711.000000,0.233074,0.256535,0.100930,0.140565,0.159422,0.240788,0.096901,0.403348,0.376987,0.400520,0.250865,0.401611
1712.000000,0.233666,0.258719,0.101007,0.140151,0.158527,0.240576,0.095504,0.402175,0.376605,0.402473,0.250838,0.400435
1713.000000,0.235396,0.259848,0.101422,0.138933,0.156416,0.239955,0.097744,0.402647,0.376629,0.401681,0.250239,0.400486
1714.000000,0.234558,0.258516,0.099950,0.139786,0.157140,0.241534,0.097333,0.402105,0.378035,0.400666,0.249155,0.402935
1715.000000,0.234458,0.259138,0.098456,0.138881,0.156051,0.240080,0.096609,0.402923,0.374700,0.399352,0.249661,0.403762
1716.000000,0.235654,0.256706,0.100357,0.138017,0.155587,0.240112,0.095956,0.402045,0.374901,0.401388,0.251074,0.402203
1717.000000,0.234000,0.257659,0.100565,0.139693,0.157117,0.240050,0.096867,0.400725,0.374410,0.400498,0.247035,0.402597
1718.000000,0.233916,0.256343,0.099051,0.139557,0.157265,0.239506,0.097189,0.401705,0.376845,0.399664,0.248685,0.402790
1719.000000,0.235683,0.256916,0.099221,0.139468,0.156839,0.238638,0.096655,0.401502,0.374483,0.399107,0.249690,0.403210
1720.000000,0.232462,0.257767,0.098011,0.137681,0.156682,0.239818,0.098037,0.401414,0.374411,0.399516,0.246329,0.400668
1721.000000,0.231568,0.256941,0.097298,0.139231,0.155735,0.241040,0.096938,0.401683,0.372749,0.399895,0.248137,0.400062
1722.000000,0.232472,0.255263,0.098816,0.137311,0.155127,0.240244,0.095954,0.399764,0.373712,0.398753,0.247889,0.402740
1723.000000,0.232149,0.255191,0.097809,0.138201,0.153968,0.241482,0.096620,0.400771,0.374436,0.397541,0.244880,0.399904
1724.000000,0.230835,0.254947,0.097531,0.136770,0.154228,0.240540,0.095744,0.398090,0.373403,0.398304,0.246658,0.399798
1725.000000,0.229968,0.256634,0.098148,0.136781,0.152958,0.240175,0.095546,0.399394,0.372606,0.399028,0.245247,0.399775
1726.000000,0.232934,0.258013,0.095183,0.134297,0.153031,0.241388,0.096595,0.398928,0.370697,0.397628,0.245014,0.400599
1727.000000,0.230562,0.257110,0.095263,0.136119,0.153547,0.239255,0.094190,0.400326,0.371465,0.397249,0.244290,0.398691
1728.000000,0.229098,0.253642,0.095535,0.136204,0.152907,0.239256,0.094892,0.398385,0.371453,0.396432,0.245451,0.399182
1729.000000,0.230327,0.256741,0.094360,0.135383,0.155639,0.239014,0.095831,0.398800,0.369810,0.395431,0.243532,0.399927
1730.000000,0.228867,0.256029,0.095239,0.137219,0.150762,0.240395,0.094714,0.396067,0.370934,0.394946,0.242670,0.399284
1731.000000,0.228272,0.253310,0.093784,0.133957,0.151499,0.238671,0.093791,0.397101,0.370624,0.393739,0.242157,0.401467
1732.000000,0.228620,0.254307,0.092478,0.134202,0.149700,0.237829,0.092199,0.396216,0.368650,0.396099,0.241715,0.400330
1733.000000,0.226283,0.255450,0.093020,0.133494,0.150218,0.238866,0.091371,0.399134,0.369325,0.394881,0.240409,0.400814
1734.000000,0.227427,0.254640,0.092590,0.133455,0.149722,0.237255,0.095443,0.395573,0.367890,0.393984,0.240431,0.400613
1735.000000,0.228469,0.252505,0.092803,0.134658,0.150360,0.238389,0.093391,0.395879,0.368528,0.393664,0.240415,0.399840
1736.000000,0.226487,0.254139,0.091692,0.134699,0.148492,0.238044,0.092204,0.395483,0.368774,0.393158,0.240075,0.400931
1737.000000,0.225091,0.251094,0.091172,0.132101,0.148157,0.237207,0.092833,0.393303,0.364985,0.391515,0.240228,0.400285
1738.000000,0.224388,0.252702,0.090425,0.131645,0.147306,0.237719,0.091220,0.393886,0.366165,0.391339,0.238598,0.399397
1739.000000,0.223894,0.253745,0.089292,0.130764,0.145702,0.235412,0.091510,0.394321,0.365995,0.390585,0.237193,0.397909
1740.000000,0.223440,0.252296,0.088119,0.132766,0.145798,0.236800,0.090562,0.393489,0.362992,0.392947,0.235946,0.399983
1741.000000,0.222687,0.251437,0.088460,0.132104,0.145394,0.235902,0.089740,0.390573,0.362637,0.390813,0.236518,0.398064
1742.000000,0.223331,0.252473,0.087154,0.130386,0.145155,0.238944,0.088688,0.391759,0.361852,0.389298,0.235350,0.399562
1743.000000,0.220011,0.252194,0.088473,0.128589,0.144923,0.235945,0.088822,0.392782,0.361507,0.389814,0.234604,0.399109
1744.000000,0.221916,0.252152,0.087400,0.128157,0.143391,0.234889,0.091055,0.391768,0.360462,0.388985,0.234149,0.397511
1745.000000,0.219962,0.251327,0.085943,0.129096,0.142612,0.233792,0.088649,0.391797,0.359773,0.385642,0.233579,0.398964
1746.000000,0.219985,0.251132,0.084921,0.128920,0.140359,0.236150,0.089761,0.388974,0.359937,0.386055,0.232478,0.398723
1747.000000,0.217726,0.250368,0.083664,0.125734,0.141812,0.234157,0.089759,0.390603,0.356306,0.385496,0.231162,0.398545
1748.000000,0.219404,0.249472,0.081678,0.126891,0.139745,0.233368,0.088382,0.388621,0.356305,0.385336,0.229630,0.398308
1749.000000,0.218521,0.248854,0.081888,0.128226,0.140333,0.234135,0.087617,0.389581,0.356999,0.383691,0.228892,0.397311
1750.000000,0.217412,0.248072,0.081347,0.125769,0.140022,0.234077,0.087585,0.387296,0.355905,0.382984,0.229400,0.398348
1751.000000,0.214091,0.246628,0.080593,0.126836,0.137614,0.233677,0.086558,0.384529,0.353290,0.381766,0.227149,0.396855
1752.000000,0.215565,0.246401,0.079928,0.125338,0.135849,0.232666,0.087687,0.386689,0.353877,0.382398,0.225220,0.396245
1753.000000,0.214246,0.246577,0.079450,0.122929,0.135900,0.232397,0.087854,0.384639,0.353584,0.379005,0.226692,0.397762
1754.000000,0.211318,0.246588,0.076882,0.123027,0.135284,0.232048,0.086907,0.383927,0.351121,0.379095,0.223529,0.397783
1755.000000,0.211956,0.247260,0.075912,0.122479,0.133613,0.231718,0.082771,0.382051,0.349045,0.376729,0.223418,0.397203
1756.000000,0.211376,0.245235,0.077042,0.120923,0.132331,0.231359,0.083936,0.384305,0.349782,0.376569,0.222757,0.396130
1757.000000,0.210574,0.245723,0.075333,0.120155,0.132398,0.231568,0.083812,0.381319,0.349455,0.376916,0.221123,0.394129
1758.000000,0.209177,0.245226,0.073115,0.121862,0.131244,0.230056,0.083690,0.382549,0.345641,0.375911,0.217466,0.397273
1759.000000,0.208245,0.243327,0.072318,0.118588,0.129284,0.228696,0.080904,0.379656,0.345331,0.374212,0.219130,0.393548
1760.000000,0.208357,0.243549,0.071214,0.119834,0.126833,0.228867,0.080277,0.378249,0.345116,0.374574,0.218832,0.395792
1761.000000,0.207011,0.242091,0.070214,0.117490,0.127772,0.229250,0.082699,0.379563,0.342844,0.373703,0.217028,0.397009
1762.000000,0.201794,0.243021,0.069494,0.117051,0.125348,0.226180,0.080190,0.377214,0.339653,0.371152,0.212823,0.394732
1763.000000,0.203192,0.241682,0.070368,0.116768,0.125101,0.225643,0.078602,0.376244,0.340484,0.370318,0.215749,0.394546
1764.000000,0.202165,0.239187,0.066807,0.114716,0.123780,0.227784,0.078310,0.374023,0.337671,0.368434,0.210939,0.394297
1765.000000,0.199371,0.239854,0.066036,0.114970,0.120453,0.227813,0.079111,0.373819,0.335955,0.368306,0.209799,0.393768
1766.000000,0.199983,0.240638,0.062415,0.111423,0.121106,0.224441,0.077189,0.373655,0.334043,0.365250,0.210241,0.395563
1767.000000,0.199876,0.238090,0.062317,0.112954,0.120193,0.225205,0.077527,0.370851,0.335472,0.366977,0.208461,0.392000
1768.000000,0.196250,0.237983,0.062703,0.109070,0.118940,0.224089,0.075563,0.370512,0.331926,0.365031,0.206606,0.391496
1769.000000,0.196354,0.237327,0.060520,0.110314,0.117014,0.223596,0.074038,0.369506,0.331540,0.361375,0.204442,0.391747
1770.000000,0.193754,0.234974,0.054343,0.110376,0.113482,0.223516,0.076429,0.368844,0.330198,0.360438,0.204795,0.393415
1771.000000,0.192622,0.235734,0.057992,0.109103,0.115269,0.221255,0.074608,0.369083,0.328160,0.360275,0.201845,0.390686
1772.000000,0.193366,0.233024,0.057793,0.106119,0.112905,0.220764,0.073064,0.366105,0.326640,0.358113,0.198706,0.391271
1773.000000,0.189912,0.232969,0.052406,0.105163,0.109762,0.220878,0.072046,0.364490,0.325036,0.357564,0.199859,0.391478
1774.000000,0.189453,0.233830,0.054420,0.104536,0.108617,0.220326,0.073185,0.366678,0.323070,0.355201,0.197168,0.390742
1775.000000,0.185627,0.232252,0.048597,0.104281,0.108045,0.218622,0.071447,0.362224,0.320416,0.355597,0.196352,0.390526
1776.000000,0.187838,0.230715,0.050746,0.100911,0.106871,0.219798,0.071120,0.361167,0.318536,0.352563,0.194065,0.390459
1777.000000,0.185027,0.230572,0.048209,0.101755,0.104050,0.217836,0.068489,0.359674,0.317455,0.353430,0.194106,0.388872
1778.000000,0.182661,0.229154,0.044248,0.100883,0.103679,0.217062,0.068205,0.358404,0.315575,0.350037,0.189593,0.387617
1779.000000,0.181808,0.228296,0.045395,0.099069,0.099345,0.216981,0.067620,0.357382,0.314237,0.346481,0.188075,0.387722
1780.000000,0.178183,0.227993,0.044420,0.098636,0.098347,0.215768,0.065714,0.356823,0.312981,0.348284,0.186900,0.386724
1781.000000,0.179106,0.225643,0.041924,0.097070,0.095547,0.215917,0.065197,0.354878,0.310261,0.345635,0.183965,0.389062
1782.000000,0.175900,0.225427,0.040407,0.095018,0.094903,0.213313,0.063719,0.354098,0.307110,0.343226,0.183126,0.385474
1783.000000,0.174291,0.224073,0.037642,0.092314,0.095467,0.212000,0.063694,0.352587,0.303709,0.341773,0.177398,0.385945
1784.000000,0.172245,0.221781,0.034394,0.093052,0.094144,0.212224,0.060948,0.350247,0.303056,0.338189,0.178261,0.383405
1785.000000,0.170369,0.221409,0.035120,0.090611,0.090417,0.211714,0.061798,0.348885,0.300382,0.335796,0.176186,0.384471
1786.000000,0.169828,0.222842,0.034321,0.089610,0.087609,0.209518,0.060476,0.348063,0.298863,0.335753,0.174072,0.383473
1787.000000,0.167543,0.220586,0.031815,0.089268,0.086060,0.208460,0.058884,0.344263,0.297668,0.335339,0.171224,0.383846
1788.000000,0.166064,0.217788,0.026783,0.088786,0.084759,0.209104,0.058441,0.346267,0.295310,0.332493,0.170863,0.383271
1789.000000,0.163500,0.216463,0.025312,0.085888,0.080695,0.207222,0.056513,0.341626,0.294850,0.331916,0.167277,0.383375
1790.000000,0.162090,0.216767,0.024008,0.085016,0.079628,0.205571,0.055077,0.340133,0.291207,0.329609,0.165773,0.382673
1791.000000,0.159198,0.217298,0.021260,0.081532,0.079548,0.207017,0.055143,0.337592,0.290333,0.326362,0.163295,0.380636
1792.000000,0.159858,0.214390,0.020868,0.081714,0.074950,0.204433,0.054022,0.335918,0.286806,0.325551,0.161560,0.379114
